"NomeCidade","CodEstadoIBGE","NomeEstado","Regiao","ID_Regiao"
"Domingos Martins",32,"Espírito Santo","Sudeste",3
"Dores do Rio Preto",32,"Espírito Santo","Sudeste",3
"Ecoporanga",32,"Espírito Santo","Sudeste",3
"Fundão",32,"Espírito Santo","Sudeste",3
"Governador Lindenberg",32,"Espírito Santo","Sudeste",3
"Guaçuí",32,"Espírito Santo","Sudeste",3
"Guarapari",32,"Espírito Santo","Sudeste",3
"Ibatiba",32,"Espírito Santo","Sudeste",3
"Ibiraçu",32,"Espírito Santo","Sudeste",3
"Ibitirama",32,"Espírito Santo","Sudeste",3
"Iconha",32,"Espírito Santo","Sudeste",3
"Irupi",32,"Espírito Santo","Sudeste",3
"Itaguaçu",32,"Espírito Santo","Sudeste",3
"Itapemirim",32,"Espírito Santo","Sudeste",3
"Itarana",32,"Espírito Santo","Sudeste",3
"Iúna",32,"Espírito Santo","Sudeste",3
"Jaguaré",32,"Espírito Santo","Sudeste",3
"Jerônimo Monteiro",32,"Espírito Santo","Sudeste",3
"João Neiva",32,"Espírito Santo","Sudeste",3
"Laranja da Terra",32,"Espírito Santo","Sudeste",3
"Linhares",32,"Espírito Santo","Sudeste",3
"Mantenópolis",32,"Espírito Santo","Sudeste",3
"Marataízes",32,"Espírito Santo","Sudeste",3
"Marechal Floriano",32,"Espírito Santo","Sudeste",3
"Marilândia",32,"Espírito Santo","Sudeste",3
"Mimoso do Sul",32,"Espírito Santo","Sudeste",3
"Montanha",32,"Espírito Santo","Sudeste",3
"Mucurici",32,"Espírito Santo","Sudeste",3
"Muniz Freire",32,"Espírito Santo","Sudeste",3
"Muqui",32,"Espírito Santo","Sudeste",3
"Nova Venécia",32,"Espírito Santo","Sudeste",3
"Pancas",32,"Espírito Santo","Sudeste",3
"Pedro Canário",32,"Espírito Santo","Sudeste",3
"Pinheiros",32,"Espírito Santo","Sudeste",3
"Piúma",32,"Espírito Santo","Sudeste",3
"Ponto Belo",32,"Espírito Santo","Sudeste",3
"Presidente Kennedy",32,"Espírito Santo","Sudeste",3
"Rio Bananal",32,"Espírito Santo","Sudeste",3
"Rio Novo do Sul",32,"Espírito Santo","Sudeste",3
"Santa Leopoldina",32,"Espírito Santo","Sudeste",3
"Santa Maria de Jetibá",32,"Espírito Santo","Sudeste",3
"Santa Teresa",32,"Espírito Santo","Sudeste",3
"São Domingos do Norte",32,"Espírito Santo","Sudeste",3
"São Gabriel da Palha",32,"Espírito Santo","Sudeste",3
"São José do Calçado",32,"Espírito Santo","Sudeste",3
"São Mateus",32,"Espírito Santo","Sudeste",3
"São Roque do Canaã",32,"Espírito Santo","Sudeste",3
"Serra",32,"Espírito Santo","Sudeste",3
"Sooretama",32,"Espírito Santo","Sudeste",3
"Vargem Alta",32,"Espírito Santo","Sudeste",3
"Venda Nova do Imigrante",32,"Espírito Santo","Sudeste",3
"Viana",32,"Espírito Santo","Sudeste",3
"Vila Pavão",32,"Espírito Santo","Sudeste",3
"Vila Valério",32,"Espírito Santo","Sudeste",3
"Vila Velha",32,"Espírito Santo","Sudeste",3
"Vitória",32,"Espírito Santo","Sudeste",3
"Angra dos Reis",33,"Rio de Janeiro","Sudeste",3
"Aperibé",33,"Rio de Janeiro","Sudeste",3
"Araruama",33,"Rio de Janeiro","Sudeste",3
"Areal",33,"Rio de Janeiro","Sudeste",3
"Armação dos Búzios",33,"Rio de Janeiro","Sudeste",3
"Arraial do Cabo",33,"Rio de Janeiro","Sudeste",3
"Barra do Piraí",33,"Rio de Janeiro","Sudeste",3
"Barra Mansa",33,"Rio de Janeiro","Sudeste",3
"Belford Roxo",33,"Rio de Janeiro","Sudeste",3
"Bom Jardim",33,"Rio de Janeiro","Sudeste",3
"Bom Jesus do Itabapoana",33,"Rio de Janeiro","Sudeste",3
"Cabo Frio",33,"Rio de Janeiro","Sudeste",3
"Cachoeiras de Macacu",33,"Rio de Janeiro","Sudeste",3
"Cambuci",33,"Rio de Janeiro","Sudeste",3
"Carapebus",33,"Rio de Janeiro","Sudeste",3
"Comendador Levy Gasparian",33,"Rio de Janeiro","Sudeste",3
"Campos dos Goytacazes",33,"Rio de Janeiro","Sudeste",3
"Cantagalo",33,"Rio de Janeiro","Sudeste",3
"Cardoso Moreira",33,"Rio de Janeiro","Sudeste",3
"Carmo",33,"Rio de Janeiro","Sudeste",3
"Casimiro de Abreu",33,"Rio de Janeiro","Sudeste",3
"Conceição de Macabu",33,"Rio de Janeiro","Sudeste",3
"Cordeiro",33,"Rio de Janeiro","Sudeste",3
"Duas Barras",33,"Rio de Janeiro","Sudeste",3
"Duque de Caxias",33,"Rio de Janeiro","Sudeste",3
"Engenheiro Paulo de Frontin",33,"Rio de Janeiro","Sudeste",3
"Guapimirim",33,"Rio de Janeiro","Sudeste",3
"Iguaba Grande",33,"Rio de Janeiro","Sudeste",3
"Itaboraí",33,"Rio de Janeiro","Sudeste",3
"Itaguaí",33,"Rio de Janeiro","Sudeste",3
"Italva",33,"Rio de Janeiro","Sudeste",3
"Itaocara",33,"Rio de Janeiro","Sudeste",3
"Itaperuna",33,"Rio de Janeiro","Sudeste",3
"Itatiaia",33,"Rio de Janeiro","Sudeste",3
"Japeri",33,"Rio de Janeiro","Sudeste",3
"Laje do Muriaé",33,"Rio de Janeiro","Sudeste",3
"Macaé",33,"Rio de Janeiro","Sudeste",3
"Macuco",33,"Rio de Janeiro","Sudeste",3
"Magé",33,"Rio de Janeiro","Sudeste",3
"Mangaratiba",33,"Rio de Janeiro","Sudeste",3
"Maricá",33,"Rio de Janeiro","Sudeste",3
"Mendes",33,"Rio de Janeiro","Sudeste",3
"Mesquita",33,"Rio de Janeiro","Sudeste",3
"Miguel Pereira",33,"Rio de Janeiro","Sudeste",3
"Miracema",33,"Rio de Janeiro","Sudeste",3
"Natividade",33,"Rio de Janeiro","Sudeste",3
"Nilópolis",33,"Rio de Janeiro","Sudeste",3
"Niterói",33,"Rio de Janeiro","Sudeste",3
"Nova Friburgo",33,"Rio de Janeiro","Sudeste",3
"Nova Iguaçu",33,"Rio de Janeiro","Sudeste",3
"Paracambi",33,"Rio de Janeiro","Sudeste",3
"Paraíba do Sul",33,"Rio de Janeiro","Sudeste",3
"Paraty",33,"Rio de Janeiro","Sudeste",3
"Paty do Alferes",33,"Rio de Janeiro","Sudeste",3
"Petrópolis",33,"Rio de Janeiro","Sudeste",3
"Pinheiral",33,"Rio de Janeiro","Sudeste",3
"Piraí",33,"Rio de Janeiro","Sudeste",3
"Porciúncula",33,"Rio de Janeiro","Sudeste",3
"Porto Real",33,"Rio de Janeiro","Sudeste",3
"Quatis",33,"Rio de Janeiro","Sudeste",3
"Queimados",33,"Rio de Janeiro","Sudeste",3
"Quissamã",33,"Rio de Janeiro","Sudeste",3
"Resende",33,"Rio de Janeiro","Sudeste",3
"Rio Bonito",33,"Rio de Janeiro","Sudeste",3
"Rio Claro",33,"Rio de Janeiro","Sudeste",3
"Rio das Flores",33,"Rio de Janeiro","Sudeste",3
"Rio das Ostras",33,"Rio de Janeiro","Sudeste",3
"Rio de Janeiro",33,"Rio de Janeiro","Sudeste",3
"Santa Maria Madalena",33,"Rio de Janeiro","Sudeste",3
"Santo Antônio de Pádua",33,"Rio de Janeiro","Sudeste",3
"São Francisco de Itabapoana",33,"Rio de Janeiro","Sudeste",3
"São Fidélis",33,"Rio de Janeiro","Sudeste",3
"São Gonçalo",33,"Rio de Janeiro","Sudeste",3
"São João da Barra",33,"Rio de Janeiro","Sudeste",3
"São João de Meriti",33,"Rio de Janeiro","Sudeste",3
"São José de Ubá",33,"Rio de Janeiro","Sudeste",3
"São José do Vale do Rio Preto",33,"Rio de Janeiro","Sudeste",3
"São Pedro da Aldeia",33,"Rio de Janeiro","Sudeste",3
"São Sebastião do Alto",33,"Rio de Janeiro","Sudeste",3
"Sapucaia",33,"Rio de Janeiro","Sudeste",3
"Saquarema",33,"Rio de Janeiro","Sudeste",3
"Seropédica",33,"Rio de Janeiro","Sudeste",3
"Silva Jardim",33,"Rio de Janeiro","Sudeste",3
"Sumidouro",33,"Rio de Janeiro","Sudeste",3
"Tanguá",33,"Rio de Janeiro","Sudeste",3
"Teresópolis",33,"Rio de Janeiro","Sudeste",3
"Trajano de Moraes",33,"Rio de Janeiro","Sudeste",3
"Três Rios",33,"Rio de Janeiro","Sudeste",3
"Valença",33,"Rio de Janeiro","Sudeste",3
"Varre-Sai",33,"Rio de Janeiro","Sudeste",3
"Vassouras",33,"Rio de Janeiro","Sudeste",3
"Volta Redonda",33,"Rio de Janeiro","Sudeste",3
"Adamantina",35,"São Paulo","Sudeste",3
"Adolfo",35,"São Paulo","Sudeste",3
"Aguaí",35,"São Paulo","Sudeste",3
"Águas da Prata",35,"São Paulo","Sudeste",3
"Águas de Lindóia",35,"São Paulo","Sudeste",3
"Águas de Santa Bárbara",35,"São Paulo","Sudeste",3
"Águas de São Pedro",35,"São Paulo","Sudeste",3
"Agudos",35,"São Paulo","Sudeste",3
"Alambari",35,"São Paulo","Sudeste",3
"Alfredo Marcondes",35,"São Paulo","Sudeste",3
"Altair",35,"São Paulo","Sudeste",3
"Altinópolis",35,"São Paulo","Sudeste",3
"Alto Alegre",35,"São Paulo","Sudeste",3
"Alumínio",35,"São Paulo","Sudeste",3
"Álvares Florence",35,"São Paulo","Sudeste",3
"Álvares Machado",35,"São Paulo","Sudeste",3
"Álvaro de Carvalho",35,"São Paulo","Sudeste",3
"Alvinlândia",35,"São Paulo","Sudeste",3
"Americana",35,"São Paulo","Sudeste",3
"Américo Brasiliense",35,"São Paulo","Sudeste",3
"Américo de Campos",35,"São Paulo","Sudeste",3
"Amparo",35,"São Paulo","Sudeste",3
"Analândia",35,"São Paulo","Sudeste",3
"Andradina",35,"São Paulo","Sudeste",3
"Angatuba",35,"São Paulo","Sudeste",3
"Anhembi",35,"São Paulo","Sudeste",3
"Anhumas",35,"São Paulo","Sudeste",3
"Aparecida",35,"São Paulo","Sudeste",3
"Aparecida d'Oeste",35,"São Paulo","Sudeste",3
"Apiaí",35,"São Paulo","Sudeste",3
"Araçariguama",35,"São Paulo","Sudeste",3
"Araçatuba",35,"São Paulo","Sudeste",3
"Araçoiaba da Serra",35,"São Paulo","Sudeste",3
"Aramina",35,"São Paulo","Sudeste",3
"Arandu",35,"São Paulo","Sudeste",3
"Arapeí",35,"São Paulo","Sudeste",3
"Araraquara",35,"São Paulo","Sudeste",3
"Araras",35,"São Paulo","Sudeste",3
"Arco-Íris",35,"São Paulo","Sudeste",3
"Arealva",35,"São Paulo","Sudeste",3
"Areias",35,"São Paulo","Sudeste",3
"Areiópolis",35,"São Paulo","Sudeste",3
"Ariranha",35,"São Paulo","Sudeste",3
"Artur Nogueira",35,"São Paulo","Sudeste",3
"Arujá",35,"São Paulo","Sudeste",3
"Aspásia",35,"São Paulo","Sudeste",3
"Assis",35,"São Paulo","Sudeste",3
"Atibaia",35,"São Paulo","Sudeste",3
"Auriflama",35,"São Paulo","Sudeste",3
"Avaí",35,"São Paulo","Sudeste",3
"Avanhandava",35,"São Paulo","Sudeste",3
"Avaré",35,"São Paulo","Sudeste",3
"Bady Bassitt",35,"São Paulo","Sudeste",3
"Balbinos",35,"São Paulo","Sudeste",3
"Bálsamo",35,"São Paulo","Sudeste",3
"Bananal",35,"São Paulo","Sudeste",3
"Barão de Antonina",35,"São Paulo","Sudeste",3
"Barbosa",35,"São Paulo","Sudeste",3
"Bariri",35,"São Paulo","Sudeste",3
"Barra Bonita",35,"São Paulo","Sudeste",3
"Barra do Chapéu",35,"São Paulo","Sudeste",3
"Barra do Turvo",35,"São Paulo","Sudeste",3
"Barretos",35,"São Paulo","Sudeste",3
"Barrinha",35,"São Paulo","Sudeste",3
"Barueri",35,"São Paulo","Sudeste",3
"Bastos",35,"São Paulo","Sudeste",3
"Batatais",35,"São Paulo","Sudeste",3
"Bauru",35,"São Paulo","Sudeste",3
"Bebedouro",35,"São Paulo","Sudeste",3
"Bento de Abreu",35,"São Paulo","Sudeste",3
"Bernardino de Campos",35,"São Paulo","Sudeste",3
"Bertioga",35,"São Paulo","Sudeste",3
"Bilac",35,"São Paulo","Sudeste",3
"Birigui",35,"São Paulo","Sudeste",3
"Biritiba Mirim",35,"São Paulo","Sudeste",3
"Boa Esperança do Sul",35,"São Paulo","Sudeste",3
"Bocaina",35,"São Paulo","Sudeste",3
"Bofete",35,"São Paulo","Sudeste",3
"Boituva",35,"São Paulo","Sudeste",3
"Bom Jesus dos Perdões",35,"São Paulo","Sudeste",3
"Bom Sucesso de Itararé",35,"São Paulo","Sudeste",3
"Borá",35,"São Paulo","Sudeste",3
"Boracéia",35,"São Paulo","Sudeste",3
"Borborema",35,"São Paulo","Sudeste",3
"Borebi",35,"São Paulo","Sudeste",3
"Botucatu",35,"São Paulo","Sudeste",3
"Bragança Paulista",35,"São Paulo","Sudeste",3
"Braúna",35,"São Paulo","Sudeste",3
"Brejo Alegre",35,"São Paulo","Sudeste",3
"Brodowski",35,"São Paulo","Sudeste",3
"Brotas",35,"São Paulo","Sudeste",3
"Buri",35,"São Paulo","Sudeste",3
"Buritama",35,"São Paulo","Sudeste",3
"Buritizal",35,"São Paulo","Sudeste",3
"Cabrália Paulista",35,"São Paulo","Sudeste",3
"Cabreúva",35,"São Paulo","Sudeste",3
"Caçapava",35,"São Paulo","Sudeste",3
"Cachoeira Paulista",35,"São Paulo","Sudeste",3
"Caconde",35,"São Paulo","Sudeste",3
"Cafelândia",35,"São Paulo","Sudeste",3
"Caiabu",35,"São Paulo","Sudeste",3
"Caieiras",35,"São Paulo","Sudeste",3
"Caiuá",35,"São Paulo","Sudeste",3
"Cajamar",35,"São Paulo","Sudeste",3
"Cajati",35,"São Paulo","Sudeste",3
"Cajobi",35,"São Paulo","Sudeste",3
"Cajuru",35,"São Paulo","Sudeste",3
"Campina do Monte Alegre",35,"São Paulo","Sudeste",3
"Campinas",35,"São Paulo","Sudeste",3
"Campo Limpo Paulista",35,"São Paulo","Sudeste",3
"Campos do Jordão",35,"São Paulo","Sudeste",3
"Campos Novos Paulista",35,"São Paulo","Sudeste",3
"Cananéia",35,"São Paulo","Sudeste",3
"Canas",35,"São Paulo","Sudeste",3
"Cândido Mota",35,"São Paulo","Sudeste",3
"Cândido Rodrigues",35,"São Paulo","Sudeste",3
"Canitar",35,"São Paulo","Sudeste",3
"Capão Bonito",35,"São Paulo","Sudeste",3
"Capela do Alto",35,"São Paulo","Sudeste",3
"Capivari",35,"São Paulo","Sudeste",3
"Caraguatatuba",35,"São Paulo","Sudeste",3
"Carapicuíba",35,"São Paulo","Sudeste",3
"Cardoso",35,"São Paulo","Sudeste",3
"Casa Branca",35,"São Paulo","Sudeste",3
"Cássia dos Coqueiros",35,"São Paulo","Sudeste",3
"Castilho",35,"São Paulo","Sudeste",3
"Catanduva",35,"São Paulo","Sudeste",3
"Catiguá",35,"São Paulo","Sudeste",3
"Cedral",35,"São Paulo","Sudeste",3
"Cerqueira César",35,"São Paulo","Sudeste",3
"Cerquilho",35,"São Paulo","Sudeste",3
"Cesário Lange",35,"São Paulo","Sudeste",3
"Charqueada",35,"São Paulo","Sudeste",3
"Clementina",35,"São Paulo","Sudeste",3
"Colina",35,"São Paulo","Sudeste",3
"Colômbia",35,"São Paulo","Sudeste",3
"Conchal",35,"São Paulo","Sudeste",3
"Conchas",35,"São Paulo","Sudeste",3
"Cordeirópolis",35,"São Paulo","Sudeste",3
"Coroados",35,"São Paulo","Sudeste",3
"Coronel Macedo",35,"São Paulo","Sudeste",3
"Corumbataí",35,"São Paulo","Sudeste",3
"Cosmópolis",35,"São Paulo","Sudeste",3
"Cosmorama",35,"São Paulo","Sudeste",3
"Cotia",35,"São Paulo","Sudeste",3
"Cravinhos",35,"São Paulo","Sudeste",3
"Cristais Paulista",35,"São Paulo","Sudeste",3
"Cruzália",35,"São Paulo","Sudeste",3
"Cruzeiro",35,"São Paulo","Sudeste",3
"Cubatão",35,"São Paulo","Sudeste",3
"Cunha",35,"São Paulo","Sudeste",3
"Descalvado",35,"São Paulo","Sudeste",3
"Diadema",35,"São Paulo","Sudeste",3
"Dirce Reis",35,"São Paulo","Sudeste",3
"Divinolândia",35,"São Paulo","Sudeste",3
"Dobrada",35,"São Paulo","Sudeste",3
"Dois Córregos",35,"São Paulo","Sudeste",3
"Dolcinópolis",35,"São Paulo","Sudeste",3
"Dourado",35,"São Paulo","Sudeste",3
"Dracena",35,"São Paulo","Sudeste",3
"Duartina",35,"São Paulo","Sudeste",3
"Dumont",35,"São Paulo","Sudeste",3
"Echaporã",35,"São Paulo","Sudeste",3
"Eldorado",35,"São Paulo","Sudeste",3
"Elias Fausto",35,"São Paulo","Sudeste",3
"Elisiário",35,"São Paulo","Sudeste",3
"Embaúba",35,"São Paulo","Sudeste",3
"Embu das Artes",35,"São Paulo","Sudeste",3
"Embu-Guaçu",35,"São Paulo","Sudeste",3
"Emilianópolis",35,"São Paulo","Sudeste",3
"Engenheiro Coelho",35,"São Paulo","Sudeste",3
"Espírito Santo do Pinhal",35,"São Paulo","Sudeste",3
"Espírito Santo do Turvo",35,"São Paulo","Sudeste",3
"Estrela d'Oeste",35,"São Paulo","Sudeste",3
"Estrela do Norte",35,"São Paulo","Sudeste",3
"Euclides da Cunha Paulista",35,"São Paulo","Sudeste",3
"Fartura",35,"São Paulo","Sudeste",3
"Fernandópolis",35,"São Paulo","Sudeste",3
"Fernando Prestes",35,"São Paulo","Sudeste",3
"Fernão",35,"São Paulo","Sudeste",3
"Ferraz de Vasconcelos",35,"São Paulo","Sudeste",3
"Flora Rica",35,"São Paulo","Sudeste",3
"Floreal",35,"São Paulo","Sudeste",3
"Flórida Paulista",35,"São Paulo","Sudeste",3
"Florínea",35,"São Paulo","Sudeste",3
"Franca",35,"São Paulo","Sudeste",3
"Francisco Morato",35,"São Paulo","Sudeste",3
"Franco da Rocha",35,"São Paulo","Sudeste",3
"Gabriel Monteiro",35,"São Paulo","Sudeste",3
"Gália",35,"São Paulo","Sudeste",3
"Garça",35,"São Paulo","Sudeste",3
"Gastão Vidigal",35,"São Paulo","Sudeste",3
"Gavião Peixoto",35,"São Paulo","Sudeste",3
"General Salgado",35,"São Paulo","Sudeste",3
"Getulina",35,"São Paulo","Sudeste",3
"Glicério",35,"São Paulo","Sudeste",3
"Guaiçara",35,"São Paulo","Sudeste",3
"Guaimbê",35,"São Paulo","Sudeste",3
"Guaíra",35,"São Paulo","Sudeste",3
"Guapiaçu",35,"São Paulo","Sudeste",3
"Guapiara",35,"São Paulo","Sudeste",3
"Guará",35,"São Paulo","Sudeste",3
"Guaraçaí",35,"São Paulo","Sudeste",3
"Guaraci",35,"São Paulo","Sudeste",3
"Guarani d'Oeste",35,"São Paulo","Sudeste",3
"Guarantã",35,"São Paulo","Sudeste",3
"Guararapes",35,"São Paulo","Sudeste",3
"Guararema",35,"São Paulo","Sudeste",3
"Guaratinguetá",35,"São Paulo","Sudeste",3
"Guareí",35,"São Paulo","Sudeste",3
"Guariba",35,"São Paulo","Sudeste",3
"Guarujá",35,"São Paulo","Sudeste",3
"Guarulhos",35,"São Paulo","Sudeste",3
"Guatapará",35,"São Paulo","Sudeste",3
"Guzolândia",35,"São Paulo","Sudeste",3
"Herculândia",35,"São Paulo","Sudeste",3
"Holambra",35,"São Paulo","Sudeste",3
"Hortolândia",35,"São Paulo","Sudeste",3
"Iacanga",35,"São Paulo","Sudeste",3
"Iacri",35,"São Paulo","Sudeste",3
"Iaras",35,"São Paulo","Sudeste",3
"Ibaté",35,"São Paulo","Sudeste",3
"Ibirá",35,"São Paulo","Sudeste",3
"Ibirarema",35,"São Paulo","Sudeste",3
"Ibitinga",35,"São Paulo","Sudeste",3
"Ibiúna",35,"São Paulo","Sudeste",3
"Icém",35,"São Paulo","Sudeste",3
"Iepê",35,"São Paulo","Sudeste",3
"Igaraçu do Tietê",35,"São Paulo","Sudeste",3
"Igarapava",35,"São Paulo","Sudeste",3
"Igaratá",35,"São Paulo","Sudeste",3
"Iguape",35,"São Paulo","Sudeste",3
"Ilhabela",35,"São Paulo","Sudeste",3
"Ilha Comprida",35,"São Paulo","Sudeste",3
"Ilha Solteira",35,"São Paulo","Sudeste",3
"Indaiatuba",35,"São Paulo","Sudeste",3
"Indiana",35,"São Paulo","Sudeste",3
"Indiaporã",35,"São Paulo","Sudeste",3
"Inúbia Paulista",35,"São Paulo","Sudeste",3
"Ipaussu",35,"São Paulo","Sudeste",3
"Iperó",35,"São Paulo","Sudeste",3
"Ipeúna",35,"São Paulo","Sudeste",3
"Ipiguá",35,"São Paulo","Sudeste",3
"Iporanga",35,"São Paulo","Sudeste",3
"Ipuã",35,"São Paulo","Sudeste",3
"Iracemápolis",35,"São Paulo","Sudeste",3
"Irapuã",35,"São Paulo","Sudeste",3
"Irapuru",35,"São Paulo","Sudeste",3
"Itaberá",35,"São Paulo","Sudeste",3
"Itaí",35,"São Paulo","Sudeste",3
"Itajobi",35,"São Paulo","Sudeste",3
"Itaju",35,"São Paulo","Sudeste",3
"Itanhaém",35,"São Paulo","Sudeste",3
"Itaoca",35,"São Paulo","Sudeste",3
"Itapecerica da Serra",35,"São Paulo","Sudeste",3
"Itapetininga",35,"São Paulo","Sudeste",3
"Itapeva",35,"São Paulo","Sudeste",3
"Itapevi",35,"São Paulo","Sudeste",3
"Itapira",35,"São Paulo","Sudeste",3
"Itapirapuã Paulista",35,"São Paulo","Sudeste",3
"Itápolis",35,"São Paulo","Sudeste",3
"Itaporanga",35,"São Paulo","Sudeste",3
"Itapuí",35,"São Paulo","Sudeste",3
"Itapura",35,"São Paulo","Sudeste",3
"Itaquaquecetuba",35,"São Paulo","Sudeste",3
"Itararé",35,"São Paulo","Sudeste",3
"Itariri",35,"São Paulo","Sudeste",3
"Itatiba",35,"São Paulo","Sudeste",3
"Itatinga",35,"São Paulo","Sudeste",3
"Itirapina",35,"São Paulo","Sudeste",3
"Itirapuã",35,"São Paulo","Sudeste",3
"Itobi",35,"São Paulo","Sudeste",3
"Itu",35,"São Paulo","Sudeste",3
"Itupeva",35,"São Paulo","Sudeste",3
"Ituverava",35,"São Paulo","Sudeste",3
"Jaborandi",35,"São Paulo","Sudeste",3
"Jaboticabal",35,"São Paulo","Sudeste",3
"Jacareí",35,"São Paulo","Sudeste",3
"Jaci",35,"São Paulo","Sudeste",3
"Jacupiranga",35,"São Paulo","Sudeste",3
"Jaguariúna",35,"São Paulo","Sudeste",3
"Jales",35,"São Paulo","Sudeste",3
"Jambeiro",35,"São Paulo","Sudeste",3
"Jandira",35,"São Paulo","Sudeste",3
"Jardinópolis",35,"São Paulo","Sudeste",3
"Jarinu",35,"São Paulo","Sudeste",3
"Jaú",35,"São Paulo","Sudeste",3
"Jeriquara",35,"São Paulo","Sudeste",3
"Joanópolis",35,"São Paulo","Sudeste",3
"João Ramalho",35,"São Paulo","Sudeste",3
"José Bonifácio",35,"São Paulo","Sudeste",3
"Júlio Mesquita",35,"São Paulo","Sudeste",3
"Jumirim",35,"São Paulo","Sudeste",3
"Jundiaí",35,"São Paulo","Sudeste",3
"Junqueirópolis",35,"São Paulo","Sudeste",3
"Juquiá",35,"São Paulo","Sudeste",3
"Juquitiba",35,"São Paulo","Sudeste",3
"Lagoinha",35,"São Paulo","Sudeste",3
"Laranjal Paulista",35,"São Paulo","Sudeste",3
"Lavínia",35,"São Paulo","Sudeste",3
"Lavrinhas",35,"São Paulo","Sudeste",3
"Leme",35,"São Paulo","Sudeste",3
"Lençóis Paulista",35,"São Paulo","Sudeste",3
"Limeira",35,"São Paulo","Sudeste",3
"Lindóia",35,"São Paulo","Sudeste",3
"Lins",35,"São Paulo","Sudeste",3
"Lorena",35,"São Paulo","Sudeste",3
"Lourdes",35,"São Paulo","Sudeste",3
"Louveira",35,"São Paulo","Sudeste",3
"Lucélia",35,"São Paulo","Sudeste",3
"Lucianópolis",35,"São Paulo","Sudeste",3
"Luís Antônio",35,"São Paulo","Sudeste",3
"Luiziânia",35,"São Paulo","Sudeste",3
"Lupércio",35,"São Paulo","Sudeste",3
"Lutécia",35,"São Paulo","Sudeste",3
"Macatuba",35,"São Paulo","Sudeste",3
"Macaubal",35,"São Paulo","Sudeste",3
"Macedônia",35,"São Paulo","Sudeste",3
"Magda",35,"São Paulo","Sudeste",3
"Mairinque",35,"São Paulo","Sudeste",3
"Mairiporã",35,"São Paulo","Sudeste",3
"Manduri",35,"São Paulo","Sudeste",3
"Marabá Paulista",35,"São Paulo","Sudeste",3
"Maracaí",35,"São Paulo","Sudeste",3
"Marapoama",35,"São Paulo","Sudeste",3
"Mariápolis",35,"São Paulo","Sudeste",3
"Marília",35,"São Paulo","Sudeste",3
"Marinópolis",35,"São Paulo","Sudeste",3
"Martinópolis",35,"São Paulo","Sudeste",3
"Matão",35,"São Paulo","Sudeste",3
"Mauá",35,"São Paulo","Sudeste",3
"Mendonça",35,"São Paulo","Sudeste",3
"Meridiano",35,"São Paulo","Sudeste",3
"Mesópolis",35,"São Paulo","Sudeste",3
"Miguelópolis",35,"São Paulo","Sudeste",3
"Mineiros do Tietê",35,"São Paulo","Sudeste",3
"Miracatu",35,"São Paulo","Sudeste",3
"Mira Estrela",35,"São Paulo","Sudeste",3
"Mirandópolis",35,"São Paulo","Sudeste",3
"Mirante do Paranapanema",35,"São Paulo","Sudeste",3
"Mirassol",35,"São Paulo","Sudeste",3
"Mirassolândia",35,"São Paulo","Sudeste",3
"Mococa",35,"São Paulo","Sudeste",3
"Mogi das Cruzes",35,"São Paulo","Sudeste",3
"Mogi Guaçu",35,"São Paulo","Sudeste",3
"Mogi Mirim",35,"São Paulo","Sudeste",3
"Mombuca",35,"São Paulo","Sudeste",3
"Monções",35,"São Paulo","Sudeste",3
"Mongaguá",35,"São Paulo","Sudeste",3
"Monte Alegre do Sul",35,"São Paulo","Sudeste",3
"Monte Alto",35,"São Paulo","Sudeste",3
"Monte Aprazível",35,"São Paulo","Sudeste",3
"Monte Azul Paulista",35,"São Paulo","Sudeste",3
"Monte Castelo",35,"São Paulo","Sudeste",3
"Monteiro Lobato",35,"São Paulo","Sudeste",3
"Monte Mor",35,"São Paulo","Sudeste",3
"Morro Agudo",35,"São Paulo","Sudeste",3
"Morungaba",35,"São Paulo","Sudeste",3
"Motuca",35,"São Paulo","Sudeste",3
"Murutinga do Sul",35,"São Paulo","Sudeste",3
"Nantes",35,"São Paulo","Sudeste",3
"Narandiba",35,"São Paulo","Sudeste",3
"Natividade da Serra",35,"São Paulo","Sudeste",3
"Nazaré Paulista",35,"São Paulo","Sudeste",3
